1476711240,817.0000,822.0000,815.5000,822.0000,254700
1476711599,813.8992,817.5900,813.4100,816.8200,177200
1476711840,814.4300,814.8000,812.5000,814.0182,130600
1476712140,815.4830,816.7450,814.2000,814.2000,106300
1476712442,813.9500,815.9700,813.5100,815.3794,85600
1476712740,812.7650,814.4999,812.2615,813.9300,79100
1476713041,815.5300,815.8500,812.5100,812.5100,61100
1476713340,816.5400,816.7500,815.2600,815.4900,61700
1476713641,815.0100,816.5550,815.0100,816.4400,52200
1476713946,813.9600,815.3400,813.3400,815.0816,63200
1476714243,817.3600,817.3600,813.3300,813.8642,74300
1476714543,818.8900,818.8900,817.3450,817.3450,61100
1476714841,818.6600,819.3800,818.3700,818.9300,45000
1476715142,819.6800,819.8000,817.9800,818.8500,44000
1476715441,818.5100,820.1700,818.5001,819.5100,84500
1476715741,817.1600,818.7400,816.3800,818.5949,48200
1476716040,816.4400,816.9500,815.6900,816.9400,38200
1476716344,816.2200,816.5950,815.5800,816.5095,25100
1476716641,816.9400,817.2200,816.1000,816.2500,24000
1476716942,816.2500,817.4410,816.2300,816.8400,31500
1476717241,815.3500,816.2500,814.5500,816.2500,38400
1476717555,815.3678,815.7100,814.4600,815.4550,49900
1476717847,814.9425,815.1300,814.5200,815.1300,22900
1476718145,814.3700,814.8600,814.1700,814.8600,19800
1476718440,815.4500,815.5500,814.4560,814.6100,21900
1476718748,815.1700,815.5200,814.7000,815.4200,18600
1476719042,815.6590,816.0000,815.0000,815.3700,25800
1476719361,815.4700,815.8800,815.0110,815.8000,10700
1476719648,814.7138,815.5500,814.4400,815.5500,20600
1476719944,814.2700,814.9000,814.2700,814.7200,16900
1476720247,815.2800,815.3100,814.0400,814.2700,26100
1476720540,814.7755,815.3300,814.5191,815.0250,12500
1476720847,814.3320,815.0250,814.0000,815.0250,20700
1476721199,813.5800,814.4089,813.5400,814.4089,18300
1476721499,813.5750,814.0500,813.3292,813.5800,36200
1476721740,812.6800,813.9300,812.4900,813.7000,43500
1476722044,814.0300,814.3950,812.5300,812.6900,27000
1476722340,813.0100,814.4099,813.0100,814.1800,33400
1476722643,813.7750,813.9739,812.7600,813.2750,18000
1476722940,813.8227,813.9600,813.1600,813.6500,10300
1476723265,814.0000,814.3200,813.8601,813.9200,11600
1476723542,814.9300,815.3100,813.7500,813.9100,26300
1476723845,814.6100,815.3472,814.6100,815.0100,18600
1476724156,814.8200,814.9000,814.6200,814.7500,10600
1476724457,815.1300,815.3500,814.6900,814.8700,23500
1476724767,814.5200,815.3902,814.3650,815.0600,16400
1476725041,814.2100,814.5500,813.7400,814.2800,22800
1476725344,814.3500,814.5267,813.5900,814.4300,12900
1476725651,813.9500,814.4200,813.7000,814.2688,13500
1476725970,813.9696,814.2900,813.8100,813.8834,15100
1476726265,813.7400,814.1300,813.7300,813.8200,10200
1476726549,813.7800,814.0800,813.6600,813.6800,13200
1476726840,813.6795,813.8800,813.5400,813.8280,15900
1476727142,812.4626,813.6700,812.3300,813.6500,28400
1476727440,812.9500,812.9500,812.2900,812.3400,48300
1476727799,812.5500,813.3400,812.5000,812.9500,24600
1476728099,812.9400,813.0800,812.4300,812.5300,19300
1476728374,813.1500,813.4900,812.8500,812.9250,30400
1476728644,812.8500,813.3700,812.7900,813.2700,27500
1476728946,813.0300,813.2200,812.7500,812.9800,25900
1476729243,812.9800,813.0000,812.6600,812.8500,25300
1476729543,813.6300,814.0100,813.0200,813.0300,28900
1476729843,813.7600,813.9700,813.3800,813.4100,13000
1476730198,813.2896,813.9700,813.2896,813.8000,12400
1476730468,813.9600,813.9900,813.2700,813.3200,16200
1476730750,814.4700,814.5000,813.8600,813.9100,26400
1476731043,813.9444,814.4900,813.9200,814.4800,19700
1476731341,813.6200,814.2200,813.1700,813.9200,33100
1476731698,812.7251,813.8900,812.5861,813.5000,27800
1476731945,812.7100,813.3700,812.5600,812.7000,45500
1476732241,811.7700,812.8770,811.7215,812.6500,60700
1476732544,812.1000,812.3700,811.6800,811.8000,48000
1476732841,812.4314,812.6800,811.7600,812.0100,43500
1476733145,812.6500,813.2600,812.4400,812.4400,41900
1476733442,812.7050,813.1900,812.5700,812.5700,36500
1476733741,812.6975,813.3000,812.6300,812.6400,35400
1476734040,813.2400,813.2400,812.6550,812.7900,75800
1476734399,812.9400,813.2400,812.5207,813.1800,141600
1476734400,812.9500,812.9500,812.9500,812.9500,110500
1476797640,818.6650,822.3900,818.2700,822.3900,0
1476797950,821.2005,821.2005,818.5600,818.5600,75600
1476798245,821.1700,821.7500,820.6200,821.1100,90800
1476798552,820.5200,821.7000,820.2150,821.3342,45900
1476798842,819.4200,820.8500,819.0000,820.7100,65200
1476799140,816.8450,819.6100,816.0000,819.0200,91600
1476799440,817.3600,818.9560,816.5000,816.6900,47900
1476799741,817.4300,817.6800,816.8000,817.3600,53400
1476800072,816.9800,818.2000,816.9800,817.2700,27600
1476800346,817.2500,817.6120,816.3000,817.3500,39900
1476800647,815.5100,817.2050,815.3200,817.1500,62900
1476800944,816.3800,816.7900,815.5100,815.7600,37700
1476801244,815.0800,816.6500,815.0200,816.3800,33800
1476801541,816.7300,816.7300,815.0200,815.0300,41900
1476801849,816.7200,816.9500,816.3000,816.6800,24400
1476802144,816.7400,817.0500,815.9200,816.8000,27900
1476802442,817.0806,817.3300,816.7900,816.9200,42400
1476802743,817.8200,818.0000,817.1100,817.1100,26100
1476803051,818.7600,818.8500,817.8550,817.9500,38200
1476803341,818.4500,818.8500,818.2500,818.7500,16900
1476803642,818.9532,819.0500,818.3600,818.5700,31600
1476803941,818.9600,819.0900,818.4000,819.0000,22100
1476804250,819.2900,819.6590,818.7600,818.7600,21900
1476804565,818.4600,819.5900,818.4600,819.3000,18400
1476804898,818.4150,818.9500,818.3050,818.7500,11800
1476805140,818.9500,819.0000,818.1500,818.4760,14100
1476805445,819.8400,820.0000,818.9500,818.9700,49500
1476805740,820.0000,820.2300,819.7400,819.9600,26900
1476806049,821.5500,821.6528,820.0300,820.0600,38900
1476806343,822.1100,822.2500,821.3700,821.6300,38400
1476806640,822.0800,822.3754,821.7000,822.1100,39200
1476806966,821.1200,822.0699,820.4600,822.0100,31800
1476807245,820.9200,821.3500,820.9200,821.1300,12700
1476807544,820.3100,821.0200,820.3100,821.0200,42200
1476807850,821.3000,821.3400,820.4600,820.6300,10000
1476808151,821.6950,821.8500,820.9300,821.3500,10800
1476808449,821.7400,821.8700,821.5100,821.8000,13300
1476808744,821.6850,821.8520,821.1000,821.8520,11700
1476809052,822.1000,822.2500,821.7200,821.7200,17200
1476809385,822.2200,822.2200,821.8200,822.0000,14400
1476809646,822.6400,822.6400,822.0100,822.0100,16800
1476809946,822.8300,823.0000,822.3600,822.6700,25700
1476810260,822.4600,822.7300,822.1401,822.7300,10200
1476810552,822.1500,822.4300,821.9400,822.4300,13600
1476810867,822.3000,822.5000,822.0400,822.3000,9500
1476811142,822.5200,822.9000,822.2100,822.3200,15500
1476811440,823.1800,823.2000,822.6000,822.6600,24800
