1476711240,779.4900,779.9100,778.8500,779.2700,59600
1476711595,778.8100,780.0500,778.4200,779.8400,30200
1476711806,777.5000,778.6800,777.5000,778.6700,14100
1476712157,778.9400,778.9800,777.9300,778.4100,15700
1476712457,779.3600,780.7500,779.1576,779.2500,30900
1476712740,779.2900,779.9300,779.0100,779.4500,29300
1476713050,780.5000,780.8700,779.1101,779.1101,15300
1476713342,782.2400,782.8300,780.0000,780.5200,45500
1476713653,782.2500,782.6000,781.2800,782.1900,17500
1476713946,782.2500,782.5600,781.9500,782.3300,17500
1476714243,783.7000,783.8500,781.4200,782.4900,43700
1476714558,784.8500,784.9800,783.7400,783.9800,17200
1476714859,784.8800,785.1600,784.2300,784.8100,20600
1476715145,785.2600,785.8500,784.8700,784.9400,11000
1476715453,785.1456,785.7500,785.0900,785.5500,11600
1476715747,785.2400,785.3500,784.2700,785.1450,27400
1476716047,784.5300,785.1100,784.4100,785.1100,12600
1476716367,784.9400,785.0000,784.3200,784.6000,14100
1476716656,785.1800,785.5000,784.7500,785.0400,7900
1476716942,784.6200,785.5500,784.4650,785.3300,8300
1476717242,784.8500,785.0000,784.3820,784.5850,12000
1476717540,785.0500,785.1000,784.5700,784.8750,10000
1476717842,784.5150,784.9600,784.2650,784.9600,5400
1476718143,784.4150,784.5500,784.0200,784.2900,6100
1476718478,784.3000,784.7400,784.3000,784.4723,6400
1476718769,784.6600,784.7500,784.3800,784.5600,8300
1476719044,784.4800,784.7100,784.1996,784.1996,3100
1476719370,784.2700,784.7100,784.0200,784.6300,7400
1476719603,784.4400,784.4900,784.1002,784.1002,9500
1476719947,784.6500,785.0000,784.4900,784.5700,6000
1476720258,785.2500,785.2500,784.5300,784.6300,7400
1476720584,784.9200,785.3200,784.8280,785.3100,4300
1476720850,784.6900,784.9800,784.3700,784.9500,7100
1476721149,784.2900,784.6600,784.1500,784.5250,6500
1476721462,784.5300,784.6400,784.1320,784.1320,4800
1476721752,784.2300,784.5100,784.0000,784.3200,7800
1476721985,784.6800,784.6800,784.0350,784.0350,4100
1476722343,784.3100,784.5500,784.0900,784.4400,7500
1476722673,783.4200,784.3100,783.4200,784.3100,6500
1476722996,783.5058,783.6350,783.1500,783.3900,11300
1476723296,783.6200,783.9500,783.4900,783.5000,11000
1476723593,783.8500,783.9600,783.5400,783.6500,6300
1476723898,783.5600,784.0300,783.5400,783.6800,7700
1476724172,783.4900,783.7600,783.3500,783.5500,5900
1476724481,783.9600,783.9600,783.3900,783.5244,3400
1476724686,783.5900,783.9100,783.2300,783.8300,6500
1476725070,782.8200,783.5100,782.8200,783.4800,9100
1476725374,782.7453,782.9300,782.5200,782.8800,5300
1476725642,782.6082,782.7500,782.1300,782.5300,7700
1476725940,782.2876,782.6255,782.2300,782.6255,2700
1476726242,782.2500,782.4800,782.0000,782.0700,9100
1476726540,781.9900,782.2100,781.7500,782.0500,4800
1476726857,781.9200,782.0050,781.6000,782.0050,6600
1476727152,781.1800,781.9480,781.1300,781.9100,10700
1476727445,781.3000,781.5200,781.1600,781.3800,4100
1476727762,780.9450,781.7200,780.8989,781.2000,9000
1476728056,781.9200,782.0000,780.8500,780.8500,9600
1476728359,782.1200,782.3100,781.8500,781.8500,4100
1476728598,782.0500,782.3800,782.0129,782.0129,4700
1476728967,782.5500,782.5500,781.9900,782.1050,4900
1476729282,782.0200,782.5400,782.0200,782.3950,4700
1476729550,781.8864,782.3200,781.8200,782.0400,25200
1476729876,782.0500,782.3200,781.8000,781.8000,2800
1476730184,781.9950,782.1700,781.9950,782.1700,1100
1476730417,782.0773,782.2300,782.0400,782.0700,2600
1476730745,783.0700,783.0700,781.9300,781.9400,5600
1476731062,782.7000,782.9699,782.4200,782.8200,6400
1476731345,782.1100,782.7800,782.0100,782.6300,6700
1476731651,781.3275,782.1100,781.1400,782.1100,8100
1476731944,781.3000,781.6370,780.8200,781.6200,7300
1476732294,780.7500,781.7000,780.7500,781.3600,6500
1476732550,780.4600,781.0700,780.3600,780.8221,5100
1476732840,780.5900,780.5900,779.8650,780.4150,15500
1476733146,780.8314,781.0100,780.4200,780.7150,8000
1476733448,780.1600,780.8800,780.0420,780.6100,11200
1476733740,780.3700,780.8100,780.2000,780.2000,14600
1476734044,780.0100,780.6800,780.0100,780.3300,14900
1476734399,779.9000,780.2700,779.1000,779.9400,46700
1476734400,779.9600,779.9600,779.9600,779.9600,66100
1476797699,787.0600,788.0000,785.5650,788.0000,0
1476797998,790.0000,790.1800,787.2500,787.2650,62100
1476798242,791.4700,791.5800,789.6950,789.7000,60600
1476798552,792.7800,793.0000,791.3000,791.4000,34200
1476798840,792.2300,793.1600,791.3100,792.9800,54500
1476799197,791.9400,792.3000,791.0200,792.2400,44500
1476799442,791.0320,792.0100,791.0320,791.9150,42800
1476799745,791.3600,792.0699,791.0250,791.2100,35500
1476800099,790.4700,791.9000,790.4200,791.3200,23300
1476800349,790.9550,791.3000,790.2600,790.4750,21800
1476800672,788.8700,790.9400,788.8600,790.9400,35000
1476800971,789.4400,789.9000,789.1506,789.3200,7500
1476801243,790.1000,790.3400,789.3400,789.5400,26300
1476801541,790.9800,791.2400,789.8200,789.9537,17700
1476801782,791.2000,791.3100,790.8750,791.1100,8500
1476802140,792.1110,792.1800,791.3150,791.4200,12800
1476802441,792.0000,792.3900,791.8475,792.2563,19700
1476802740,792.6300,792.6900,791.8101,791.8800,11900
1476803099,793.9200,793.9200,792.7500,792.7500,18400
1476803344,793.8400,793.9100,793.5880,793.8100,15900
1476803642,794.4100,794.4100,793.5700,793.8600,13000
1476803947,794.7280,795.2000,794.0800,794.3000,28000
1476804299,795.3000,795.3000,794.5410,794.7100,10000
1476804552,795.2800,795.4050,794.6700,795.2300,14200
1476804848,795.5000,795.5900,795.2001,795.3900,10200
1476805141,795.8273,796.1700,795.4000,795.5750,28800
1476805446,797.2200,797.4400,795.8400,795.8700,20100
1476805743,798.6100,798.6100,797.1450,797.2400,20500
1476806048,799.0700,799.0700,798.5500,798.7100,23600
1476806354,799.2000,799.2000,798.8100,798.9800,14400
1476806645,799.5000,799.6724,798.8325,799.2000,29800
1476806958,800.1000,800.3000,799.4000,799.6000,33400
1476807298,799.6550,800.1700,799.6550,800.1700,24700
1476807598,799.3300,799.6950,799.1000,799.6550,14800
1476807840,799.9000,799.9000,799.1900,799.3800,10600
1476808141,800.6950,800.9400,799.7300,799.8600,19100
1476808449,799.9600,800.9500,799.7900,800.8200,19000
1476808745,800.4900,800.6600,799.8600,800.0000,25700
1476809051,800.6200,800.6500,800.0000,800.4900,11100
1476809348,800.2700,800.6999,800.1300,800.5900,8600
1476809644,800.0600,800.5600,800.0200,800.1000,13600
1476809945,800.3000,800.4600,800.0000,800.0700,27700
1476810245,799.9900,800.1000,799.8700,800.0900,15600
1476810541,799.9560,800.0000,799.5000,799.8800,9000
